1 Det 1783
1 Pron 1773
1 Punc 9137
1 Conj 1950
1 END 4997
1 Zero 2
1 Dup 11
1 Interj 75
1 Num 561
1 Adj 4565
1 START 4997
1 Postp 1020
1 Noun 17717
1 Ques 188
1 Adv 2673
1 Verb 6150
3 bodruma Noun 1
3 yura'nın Noun 3
3 tarif_etmişti Verb 1
3 kızın Noun 9
3 even Noun 2
3 ortaya_çıkıyor Verb 1
3 renkli Adj 2
3 soğuğuna Noun 1
3 nüfusa Noun 1
3 artık Adv 47
3 anımsamak Noun 1
3 hey Interj 1
3 hollanda_mimarlık_okulunun Noun 1
3 eleştirisi Noun 1
3 yapmacıksız Noun 1
3 sözünün Noun 1
3 bulamıyorum Verb 1
3 rakısını Noun 1
3 yarar_gördüm Verb 1
3 çalışmamış Verb 1
3 amazon Noun 1
3 buzağılar Noun 2
3 kasten Adv 1
3 koşullara Noun 1
3 gösterilmesini Noun 1
3 süreçse Verb 1
3 matematiğin Noun 5
3 terk_edeli Adv 1
3 parlıyordu Verb 2
3 desteğini Noun 1
3 hayta_hayta Adj 1
3 ilişkilerimi Noun 2
3 firmayla Noun 1
3 yetmişdört Num 1
3 eşyalar Noun 1
3 kendilerine Pron 8
3 i̇ngiliz Noun 3
3 istersem Verb 1
3 tepeler Noun 1
3 boyunca Postp 12
3 çektim Verb 2
3 kenar_köşe Noun 1
3 mırıldanıyordu Verb 2
3 pist Noun 2
3 kaderine Noun 2
3 yasası Noun 4
3 halkta Noun 1
3 oynarken Adv 1
3 çıkacak Verb 2
3 çikolata Noun 1
3 hayatlarını Noun 1
3 seçeneğinin Noun 2
3 öğreticidir Verb 1
3 bütçede Noun 1
3 " Punc 248
3 1-2 Num 1
3 deneyimli Adj 1
3 düzenlenmiş Adj 1
3 besbelli Adv 2
3 ifade_edilen Adj 1
3 yeme Verb 2
3 ssk Noun 2
3 ağaçlıklı Adj 1
3 kılıyor Verb 1
3 lodos Noun 1
3 nedense Verb 1
3 i̇nsanlık Noun 1
3 bıyıklı Noun 1
3 kimliğinin Noun 1
3 rakip Noun 2
3 çıkmış Adj 2
3 ööö Noun 1
3 boynuzlarla Noun 1
3 kurulunun Noun 1
3 yaramadıklarını Noun 1
3 kavramlar Noun 6
3 kart Adj 1
3 yapabilir Verb 1
3 birşeylerden Noun 1
3 tarayarak Adv 1
3 şakir Noun 4
3 gemilere Noun 1
3 odayı Noun 1
3 kırmızı_türkler'i Noun 1
3 personel Noun 1
3 arkadaşım Verb 1
3 kitabıyla Noun 1
3 dexedrin Noun 1
3 devam_etti Verb 2
3 ortam Noun 2
3 görünendir Verb 1
3 hazırlayan Adj 1
3 bizden Pron 2
3 seziyordum Verb 1
3 yüzde_elli'yi Noun 1
3 imajına Noun 1
3 çalışmalara Noun 1
3 fincan Noun 1
3 parçaları Noun 2
3 bilineceğinden Noun 1
3 onları Pron 13
3 geç Adv 2
3 çözümsüzlüğün Noun 1
3 teslim_eden Adj 1
3 uzun_uzun Adj 3
3 bilimsel Adj 18
3 soruyorum Verb 2
3 sorarsanız Verb 1
3 uzaması Noun 1
3 şiddette Noun 1
3 deniz_baykal Noun 2
3 eşeklik Noun 1
3 memelerinden Noun 1
3 erkendi Verb 2
3 yorgunluk Noun 2
3 telefona Noun 3
3 dolarla Noun 1
3 sığmaz Adj 2
3 kapsıyordu Verb 1
3 halkının Noun 1
3 kurala Noun 1
3 zorluyor Verb 1
3 közlenecek Verb 1
3 birbirinin Pron 3
3 avutamaz Verb 1
3 yanaklarından Noun 1
3 yapı_ve_kredi_bankası Noun 1
3 ister Verb 6
3 katılıyor Verb 1
3 ikinci Num 10
3 yüzde_kırk Num 1
3 dayayıp Adv 1
3 onun Pron 58
3 değiştiririm Verb 1
3 kopenhag_zirvesi'ne Noun 1
3 başbakan'ı Noun 1
3 yormaya Noun 1
3 familyası Noun 1
3 kimseden Noun 1
3 güzeller_güzeli Noun 1
3 açıldı Verb 2
3 vermediklerini Noun 2
3 i̇ngilizce Noun 1
3 buluyorsun Verb 1
3 yapmayı Noun 3
3 tabancasını Noun 1
3 düşüncenin Noun 1
3 gelişmelerin Noun 1
3 çürütülmüş Adj 1
3 ele_geçiriyor Verb 1
3 merak_etme Verb 1
3 bilinçli Adj 3
3 parti Noun 2
3 yerlerinden Noun 3
3 doğrudan_doğruya Noun 1
3 sığınacağını Noun 1
3 yaratılması Noun 1
3 uzakta Noun 1
3 değişmiş_olması Noun 1
3 bunlara Pron 4
3 getirecek Adj 1
3 aklımdaydı Verb 1
3 çıkarken Adv 4
3 düğmeleri Noun 1
3 katkısı Noun 1
3 ucuz Adj 3
3 evimin Noun 1
3 konuştuğumuz Adj 1
3 koç_topluluğu Noun 1
3 değişir Verb 3
3 doğada Noun 2
3 neredesiniz Verb 1
3 düşün Noun 1
3 şahsen Adv 1
3 pilot_binbaşı_c Noun 1
3 görünen Adj 6
3 başarısı Noun 2
3 parka Noun 3
3 başına_gelecek Noun 1
3 odamın Noun 1
3 çizgisini Noun 1
3 anlama Verb 2
3 oğlunu Noun 1
3 kimseye Noun 5
3 istemez Verb 2
3 dilerim Verb 1
3 biliriz Verb 1
3 bunların Pron 7
3 kendine_gelmişti Verb 1
3 sıcaklığının Noun 1
3 teoridir Verb 2
3 karşılaştırmaya Noun 1
3 ayrı Adj 11
3 cepheden Noun 1
3 yapınca Adv 1
3 birinci_ada Noun 1
3 çevreyi Noun 1
3 ağızlarda Noun 1
3 nokta Noun 1
3 hastaydı Verb 1
3 tarafız Verb 2
3 odasında Noun 1
3 açık_olan Adj 1
3 zevk_alırız Verb 1
3 nimetten Noun 1
3 mavi Adj 4
3 dikkat_etmesini Noun 1
3 bizleri Pron 2
3 dayanıp Adv 1
3 derinleştiriyor Verb 1
3 i̇fadesi Noun 1
3 ısıtma Noun 1
3 yola_çıkılır Verb 1
3 kitaplara Noun 1
3 düzenleyeceği Adj 1
3 dönemi Noun 5
3 korkutmalarına Noun 1
3 isimler Noun 1
3 tanışmadınız Verb 1
3 unutmaya Noun 1
3 çamaşır Noun 1
3 yankee Noun 1
3 yaptığı Adj 12
3 yanlışlara Noun 3
3 güvenilir Adj 1
3 söz Noun 11
3 çevirdim Verb 1
3 dönük Adj 2
3 edebilir Verb 1
3 verin Verb 3
3 evleri Noun 3
3 durumun Noun 1
3 sakinleşmez Verb 1
3 hasret Noun 1
3 anlamıyorum Verb 1
3 hafif Adj 5
3 uzaktır Verb 1
3 ilişkilerle Noun 1
3 bildirip Adv 1
3 çağrıldı Verb 2
3 düşünceler Noun 1
3 yalnız_olmamaktan Noun 1
3 incelemelerde Noun 1
3 bağlı Noun 5
3 özgüdür Verb 1
3 kokularından Noun 1
3 hareket Noun 3
3 eşine Noun 1
3 yönlerinde Noun 1
3 önlük Noun 1
3 primleri Noun 1
3 çalışıyor Verb 6
3 hikayeyi Noun 1
3 toplantıda Noun 1
3 gerek Verb 7
3 attı Verb 7
3 imam Noun 3
3 tabanından Noun 1
3 özlemine Noun 1
3 yaptığımızı Noun 1
3 günümüz Noun 1
3 delikanlı Noun 7
3 tıklım_tıklım Dup 2
3 çöl Noun 1
3 giriyor Verb 2
3 kristof_kolomb'un Noun 1
3 heyet Noun 1
3 yetkililer Noun 1
3 gördüler Verb 1
3 üretime Noun 1
3 görülmüş Adj 1
3 çatallarla Noun 1
3 etrafımızdaki Adj 1
3 ali_babacan'ın Noun 1
3 çıkarılsın Verb 1
3 yabancıya Noun 1
3 olmalıyım Verb 1
3 uçağının Noun 1
3 temsil_edilsin Verb 1
3 sahip_olsun Verb 1
3 onuru Noun 1
3 unutmalarına Noun 1
3 meşru_sayıldığı Adj 1
3 ayrıldı Verb 2
3 savunma Noun 3
3 izin_verirdi Verb 1
3 yok_etme Noun 1
3 kütüklerden Noun 1
3 harbiyelinin Noun 1
3 sağlamış_olacak Verb 1
3 dizlerine Noun 3
3 hükümetiydi Verb 1
3 boyattım Verb 1
3 zafer_piknik'te Noun 1
3 sandalda Noun 1
3 verdi Verb 16
3 anadolu'da Noun 2
3 dalgınlığa Noun 1
3 basın Noun 2
3 abanoz Noun 1
3 şiddete Noun 1
3 bağımsız_kılıyordu Verb 1
3 nurcu Noun 1
3 diyor Verb 24
3 rehber Noun 1
3 ? Punc 180
3 ilişkiyi Noun 1
3 kaleme_alınan Adj 1
3 ülkesinden Noun 1
3 toplumunun Noun 3
3 oktay_sarıtop Noun 1
3 ille Adv 1
3 kolay_olur Verb 1
3 saklayamazlardı Verb 1
3 geçsin Verb 1
3 bıraksa Verb 2
3 aslında Adv 24
3 gözlemle Noun 1
3 sıradanlaştırmaya Noun 1
3 öper_öpmez Verb 1
3 ömür Noun 1
3 tenis Noun 4
3 ailesini Noun 1
3 devam_etmeli Verb 1
3 başkanı Noun 12
3 herhangi Adj 5
3 soğuk Adj 10
3 sırasında Noun 7
3 otuz_altı Num 1
3 deneyebiliriz Verb 1
3 ilerlemiştir Verb 1
3 yanlışlanabilirliği Noun 1
3 hendek Noun 1
3 düzenlemelerin Noun 1
3 yerleşmelerim Noun 1
3 çalışmalarda Noun 1
3 yazık Interj 1
3 şeylerin Noun 1
3 yıkayıp Adv 3
3 telaşlanmıştı Verb 1
3 kıyıya Noun 1
3 olacak Adj 1
3 arkadaşlarımı Noun 1
3 açmıyorum Verb 1
3 kuruntular Noun 2
3 alkolle Noun 2
3 sarışın Adj 3
3 ödeyeceksiniz Verb 1
3 orta_doğu Noun 1
3 i̇stanbul Noun 3
3 göreceler Noun 1
3 başlamadan Adv 1
3 içindeydim Verb 2
3 doğumevidir Verb 1
3 almanın Noun 1
3 süreceği Adj 1
3 seksen_bin Num 1
3 kıyaslandığında Noun 2
3 az_buz Noun 1
3 defaya Noun 1
3 taygasında Noun 1
3 türleriyle Noun 1
3 ağzım Noun 3
3 biliyordu Verb 1
3 hazırlandık Verb 1
3 görüşmede Noun 2
3 alışveriş Noun 4
3 kesimlerden Noun 1
3 propagandası Noun 1
3 dövdü Verb 1
3 tutsağı Noun 1
3 siste Noun 1
3 ürünün Noun 1
3 söyleyecek Adj 1
3 demrad'da Noun 1
3 bir_de Conj 6
3 arasından Noun 6
3 ettim Verb 3
3 köşelerinde Noun 1
3 serap_işık'a Noun 1
3 uyandınız Verb 1
3 açışı Noun 1
3 ettiği Noun 1
3 bilmiyorum Verb 17
3 itiraz_edince Adv 1
3 eskisine Noun 1
3 işçi Noun 4
3 gibidir Verb 2
3 göstergeler Noun 1
3 etkinliğinin Noun 1
3 dualarıma Noun 1
3 finansmanla Noun 1
3 ödeyememeleri Noun 1
3 iki_ettirmezdim Verb 1
3 tarh Noun 1
3 bağımlısı Noun 2
3 hissetmesine Noun 1
3 ikibinüç_yılı Noun 1
3 çırılçıplak Adj 1
3 ürkütüyor Verb 1
3 yetiştirir Verb 1
3 çiğnemez Verb 1
3 etrafında Noun 7
3 getirilmesi Noun 3
3 olayın Noun 14
3 saldırıyla Noun 1
3 haberin Noun 7
3 performansına Noun 1
3 söylediklerim Noun 1
3 yatmadı Verb 1
3 içiyorduk Verb 1
3 andır Verb 1
3 komutanının Noun 2
3 düşünmüyor Verb 1
3 yıkıcı Adj 1
3 doğruldu Verb 1
3 koalisyonunun Noun 1
3 mevzilerini Noun 1
3 halkbank Noun 1
3 ormanında Noun 1
3 babasıyla Noun 2
3 mıyım Ques 5
3 vitaminleri Noun 1
3 fon Noun 4
3 fransızca Noun 1
3 hatanın Noun 1
3 detaylı Noun 1
3 daralan Adj 1
3 şaşılaştı Verb 1
3 nah Interj 1
3 ışığın Noun 1
3 anarşik Adj 1
3 kitaplık Adj 1
3 artırma Noun 1
3 tl Noun 2
3 chp'lilerin Noun 1
3 farklı_farklı Adj 1
3 mezeler Noun 2
3 zırlasın Verb 1
3 onsuz Adj 2
3 eve Noun 16
3 rastlamadım Verb 2
3 çıktım Verb 4
3 öğretmeni Noun 1
3 çalışacaksan Verb 1
3 sofrasının Noun 2
3 entellektüel Adj 1
3 reformlara Noun 1
3 onbeş'te Noun 1
3 dolduran Adj 2
3 subaylara Noun 1
3 yanlıları Noun 1
3 düşünmek Noun 1
3 tehlikeliydi Verb 1
3 aşık Noun 1
3 fasulye Noun 6
3 gözü Noun 5
3 zorunda_kalan Adj 1
3 sokup Adv 1
3 kilise Noun 2
3 mayısın Noun 1
3 yılki Adj 1
3 uçaklarında Noun 1
3 yaratılmıştır Verb 1
3 sigorta Noun 1
3 konduramadım Verb 1
3 yaşayanlar Verb 1
3 oturmuştu Verb 1
3 cebimdeki Adj 1
3 insanın Noun 13
3 hayal Noun 4
3 tibet Noun 4
3 kafkasya'nın Noun 1
3 karısını Noun 1
3 rafların Noun 1
3 bilimde Noun 1
3 yenilerin Noun 1
3 ayşe_canatan Noun 1
3 asılan Adj 1
3 kolay_kolay Adj 1
3 olduğunun Noun 1
3 girdiğimizi Noun 1
3 başladıklarında Noun 1
3 gömleği Noun 1
3 yazlık Adj 1
3 çalınmışsa Verb 1
3 mağaralara Noun 1
3 kavramlardır Verb 1
3 kısmı Noun 1
3 bu Pron 68
3 derslerinde Noun 1
3 geçenlerde Adv 1
3 uçağı Noun 5
3 politzer'e Noun 1
3 şikayet_etmiş Verb 1
3 şirket Noun 7
3 münasiptir Verb 1
3 yükünün Noun 1
3 çankaya_köşkü'ne Noun 1
3 beyinlerinde Noun 1
3 görünüyorsunuz Verb 2
3 milli Adj 3
3 sevimlidir Verb 1
3 direnişin Noun 1
3 olmuş Adj 1
3 sal Noun 1
3 beyazın Noun 1
3 işin Noun 5
3 inceleme Noun 6
3 kooperatif Noun 1
3 edilmiş Adj 1
3 zarar_edeceksiniz Verb 1
3 hakkı_vardır Verb 1
3 karademir Noun 2
3 ağaçları Noun 1
3 sezginler Noun 2
3 demokrasisinin Noun 1
3 yola_düşmüştü Verb 1
3 inanmazmış Verb 1
3 bilet Noun 1
3 çatı Noun 1
3 yara_bere Noun 1
3 hannes_alfven Noun 1
3 çıkarmadan Adv 2
3 tesadüfi Adv 1
3 hayatta Noun 4
3 binaltıyüzseksenbeş_binyediyüzelliüç Num 1
3 korkma Verb 1
3 desteği Noun 1
3 zarar Noun 1
3 ihbar_etmiş Verb 1
3 i̇nsanlara Noun 1
3 seçer Verb 1
3 mucizevi Adj 1
3 özgürlüğüm Noun 1
3 yetiştirmiş Verb 1
3 öteki Adj 4
3 biriyim Verb 1
3 niçin Adv 6
3 gün_geçtikçe Adv 1
3 yıl Noun 38
3 sokağa Noun 7
3 özenç_özkök Noun 1
3 başlıyorduk Verb 1
3 i̇kimiz Noun 5
3 mısınız Ques 1
3 hisseder Verb 1
3 torunlarının Noun 1
3 onbeş Num 2
3 tunguzlar Noun 1
3 uğrayıp Adv 2
3 kitleleri Noun 1
3 zamanda Noun 5
3 üzgün Adj 1
3 avrupa_konseyi Noun 1
3 aramaya Noun 2
3 eğrisi_doğrusu_programında Noun 1
3 kktc Noun 1
3 bağımsızlıklarının Noun 1
3 getirdikleri Adj 1
3 planlanmamış Adj 1
3 aşık_olur Verb 1
3 casino_venüs'teydim Verb 1
3 ürün Noun 2
3 tutundu Verb 1
3 demiş Verb 11
3 maryline'nin Noun 1
3 yakınları Noun 3
3 yaka_paça Noun 1
3 kesin Adj 6
3 hazırlanmıştı Verb 1
3 gerisi Noun 2
3 hazırlattığı Adj 1
3 çoğaltan Adj 1
3 göbeğini Noun 2
3 yargısını Noun 1
3 avrupa'da Noun 6
3 çevirdik Verb 1
3 politikasının Noun 1
3 götürdü Verb 2
3 katsayılar Noun 3
3 haşmetiyle Noun 1
3 taşırım Verb 1
3 sinan_aygün Noun 2
3 terhis Noun 1
3 hazırlaması Noun 1
3 kulağımı Noun 1
3 işinde Noun 1
3 yarının Noun 3
3 künyesinden Noun 1
3 yüzde_42'si Noun 1
3 ulaştırmam Noun 1
3 yararlı Adj 9
3 tahmin_ediliyor Verb 1
3 muammer_beye Noun 1
3 düşürülsün Verb 2
3 aç Adj 2
3 kıyafetlerle Noun 1
3 istediler Verb 1
3 mideye Noun 1
3 yumuşatır Verb 1
3 zaman_zaman Noun 3
3 restoran_cevat'a Noun 1
3 teoriyi Noun 1
3 zenginlik Noun 2
3 isteyen Adj 5
3 tkp Noun 1
3 çoğul Adj 1
3 açıklamaları Noun 1
3 harbinden Noun 1
3 alınacağını Noun 1
3 çorum'da Noun 1
3 mevcut Adj 6
3 dalarız Verb 1
3 yaklaşıma Noun 1
3 soframıza Noun 1
3 yoğun Adj 4
3 eşdeğer Adj 1
3 yaşanan Adj 4
3 uçları Noun 1
3 çakşırına Noun 1
3 istemedi Verb 1
3 başkanlığı Noun 1
3 kurulu Noun 5
3 kasa Noun 1
3 getirir Verb 1
3 hergelesinin Noun 1
3 andıran Adj 2
3 gövde Noun 1
3 güç Noun 7
3 yazıyorum Verb 6
3 serpilip Adv 2
3 sürpriz Noun 3
3 merakım Noun 1
3 ,bir Det 1
3 enstrümanlarda Noun 1
3 pair_production Noun 1
3 yerleşti Verb 1
3 düşürüldüğünü Noun 1
3 leblebici Noun 1
3 göstermek Noun 1
3 tekne Noun 1
3 yanıltılmıştır Verb 1
3 istemedim Verb 1
3 turu Noun 1
3 takriben Adv 1
3 urfa'ya Noun 1
3 anlarım Verb 1
3 ucundaki Adj 1
3 pencereden Noun 1
3 miyim Ques 2
3 hamarat Adj 1
3 yazsanız Verb 1
3 süren Noun 1
3 tutsağım Noun 1
3 balıklarını Noun 1
3 hocalarına Noun 1
3 duruşun Noun 1
3 oniki Num 1
3 yaptılar Verb 2
3 günle Noun 1
3 aşılarının Noun 1
3 satın_almayacakları Adj 1
3 anlayıp Adv 1
3 oturmaz Verb 1
3 önerilerine Noun 1
3 loş Adj 2
3 yazıyorlar Verb 1
3 savcılıktan Noun 2
3 elde_etmiş Verb 1
3 ailenin Noun 8
3 deyin Verb 1
3 broşür Noun 1
3 merdiveni Noun 1
3 yapacak Adj 2
3 birikintilerini Noun 1
3 düşünmüş Verb 1
3 toplumu Noun 2
3 porsuğunu Noun 1
3 sıkıyordu Verb 1
3 mühendislik Noun 1
3 hacı_murat Noun 4
3 gömleğim Noun 1
3 dörtyüzdoksandört Num 1
3 geldiklerini Noun 1
3 olağan Adj 1
3 girer Verb 3
3 şiş Noun 1
3 aralarında Noun 6
3 öldürülmesi Noun 1
3 senedine Noun 1
3 i̇nsan Noun 3
3 ele_geçirip Adv 1
3 çözümü Noun 3
3 antenleri Noun 1
3 geliyorum Verb 5
3 vassar_college'dan Noun 1
3 sokulmuştu Verb 1
3 bastırmış Verb 2
3 başlıyordu Verb 2
3 aşklar Noun 1
3 kocabeyoğlu Noun 1
3 mardin'e Noun 1
3 başarılı Noun 1
3 yerdi Verb 1
3 hızlı Adj 8
3 tutardı Verb 1
3 idealizme Noun 2
3 başarı Noun 2
3 salık Noun 1
3 tabi Interj 4
3 vondelpark Noun 1
3 içelim Verb 2
3 kaldırmadık Verb 1
3 davayı Noun 3
3 atlarlarken Adv 1
3 kurulunda Noun 1
3 birbirini Pron 3
3 avukatı Noun 4
3 diş Noun 1
3 yolum Noun 1
3 alanlarında Noun 3
3 alırız Verb 1
3 faili Noun 1
3 koludur Verb 1
3 şaşarım Verb 1
3 siirt'te Noun 2
3 tesislerimizi Noun 1
3 düzeltmeye Noun 2
3 albayın Noun 1
3 dağıtır Verb 1
3 depremden Noun 1
3 bölen Adj 1
3 yolup_yolup Adv 1
3 görüngüyü Noun 1
3 hayatlara Noun 1
3 araya Noun 3
3 yüzyıl Noun 6
3 öngörülerinden Noun 1
3 askeriye Noun 1
3 yerlisi Noun 1
3 gezginin Noun 1
3 bulgar Noun 1
3 dersiniz Verb 1
3 ev Noun 35
3 erişmesi Noun 1
3 davet_etti Verb 1
3 de Conj 379
3 ikibinüç Num 2
3 system Noun 1
3 almayın Verb 1
3 iyice Adv 5
3 un Noun 1
3 kor Noun 1
3 küçülüyor Verb 1
3 sürecine Noun 1
3 anlamadım Verb 3
3 evini Noun 4
3 beyni Noun 2
3 çocukta Noun 1
3 her_şeyden_önce Adv 1
3 duvarlarına Noun 2
3 yarattı Verb 1
3 gidermeye Noun 1
3 kursuna Noun 1
3 göndermem Verb 1
3 kılıç Noun 1
3 üstünlüğe Noun 1
3 gezdiriyordum Verb 1
3 borsaya Noun 1
3 diğerlerini Noun 1
3 ürünümüze Noun 1
3 nüfusu Noun 2
3 beğenir Verb 1
3 çare Noun 1
3 riskinin Noun 1
3 i̇nadına Noun 1
3 akıyordu Verb 1
3 olmuştu Verb 3
3 deneme Noun 1
3 enişten Noun 1
3 parmağını Noun 2
3 hoşgörüyü Noun 1
3 taklit_edilemezmiş Verb 1
3 durur Verb 3
3 buradan Noun 5
3 olmazmış Verb 1
3 bir_birbuçuk Noun 2
3 attığı Adj 2
3 koskocaman Adj 2
3 geliştirmelerini Noun 1
3 beyninin Noun 1
3 sempati Noun 1
3 belirtildi Verb 5
3 mümkün_olmadığı Adj 1
3 mağaraların Noun 2
3 dışarıya Noun 5
3 yüzleşme Noun 1
3 baktı Verb 19
3 defa Noun 5
3 maryline Noun 7
3 bekletti Verb 1
3 giderdi Verb 3
3 tüttüğüne Noun 1
3 darısı Noun 1
3 paltoyu Noun 1
3 sahibi Noun 7
3 doluyum Verb 1
3 beceremiyordum Verb 1
3 güneş'in Noun 1
3 ülkelerde Noun 5
3 ağız_birliği_etmişçesine Adv 1
3 olgulardan Noun 1
3 sevdiğinizi Noun 1
3 evlenmek Noun 2
3 çanta Noun 1
3 düzenleyecek Verb 1
3 kıyısında Noun 3
3 adet Noun 1
3 sıkılacaklarını Noun 1
3 idi Verb 2
3 imgeler Noun 1
3 çaresizliğinden Noun 1
3 çıkmış Verb 6
3 deneylerle Noun 2
3 alınmıştır Verb 1
3 tabaktakileri Noun 1
3 parkın Noun 5
3 görünebileceği Adj 1
3 neredeyse Adv 8
3 kaymış Verb 2
3 kurdu Verb 1
3 tanıyamadıkları Noun 1
3 tanrının Noun 1
3 reddedilmişti Verb 1
3 çağrısı Noun 1
3 çekici Adj 3
3 kalkış Noun 1
3 bilimsel_devrimi Noun 1
3 şeyin Noun 6
3 eski Adj 31
3 oranını Noun 2
3 göçmenler Noun 1
3 uzattı Verb 4
3 topladık Verb 1
3 tapınaklar Noun 1
3 hava Noun 7
3 önündeki Adj 1
3 evimde Noun 1
3 takılmayı Noun 1
3 muhtelif Adj 2
3 tekillikle Noun 1
3 içerikten Noun 1
3 uzağı Noun 1
3 olmayıp Adv 1
3 yönündeki Adj 1
3 uyarma Noun 1
3 aramızda Noun 3
3 açlığı Noun 1
3 girerek Adv 1
3 fişe Noun 1
3 ücretlerin Noun 2
3 babacan Adj 1
3 namlular Noun 1
3 başbakan_yardımcısı_ertuğrul Noun 1
3 eniştem Noun 2
3 akordu Noun 1
3 koşardı Verb 1
3 bulunmalıdır Verb 1
3 yarattığı Adj 3
3 kalkmasına Noun 1
3 sık_sık Adj 1
3 benzer Verb 2
3 söyleyebilir Verb 1
3 sorunlarını Noun 1
3 içtikten Noun 1
3 neden_oldu Verb 3
3 bundan Pron 4
3 romanını Noun 1
3 bütçeye Noun 5
3 bartın Noun 2
3 doğurganlığı Noun 1
3 said_nursi'nin Noun 1
3 kağıt Noun 3
3 fakirlermiş Verb 1
3 sürüsü Noun 1
3 arka Noun 1
3 bastırdım Verb 1
3 içindeydi Verb 3
3 sandığından Noun 1
3 gösterebilenler Noun 1
3 madde Noun 9
3 paraşütler Noun 1
3 bağımlılığı Noun 1
3 kuruluşlardan Noun 1
3 aramış Verb 1
3 varsayımıyla Noun 1
3 hırkalarının Noun 1
3 çıkıyor Verb 4
3 parası Noun 2
3 ensesinden Noun 1
3 sağıp Adv 1
3 firmasının Noun 1
3 günler Noun 2
3 arası Noun 2
3 milat Noun 2
3 değerin Noun 1
3 soğuğun Noun 1
3 yıkılması Noun 1
3 dönmeliyim Verb 2
3 olup_olmadığını Noun 1
3 başlarıyla Noun 1
3 i̇zmir Noun 1
3 sokaklarında Noun 1
3 şaşkındı Verb 1
3 oğlum Noun 16
3 gelişememiş Adj 1
3 bastıralar Verb 1
3 korkuyordum Verb 2
3 tarihsel Adj 1
3 vurgulamaları Noun 1
3 ürkerek Adv 1
3 . Punc 4640
3 dünyadan Noun 1
3 yatmadan Adv 1
3 masası Noun 2
3 yapışmış Adj 1
3 liralık Adj 3
3 hali Noun 4
3 incelenmesi Noun 1
3 profesörün Noun 1
3 geleceğini Noun 4
3 tanımlanarak Adv 1
3 barışın Noun 1
3 basa_basa Verb 1
3 ray_sigorta_genel_müdürü_ercüment Noun 1
3 boyattı Verb 1
3 ağa Noun 1
3 korkan Adj 3
3 koştum Verb 1
3 göbeği Noun 3
3 bakıştık Verb 1
3 açıklanan Adj 1
3 aktivitenin Noun 1
3 yaşıyorlardı Verb 1
3 koşturdular Verb 1
3 düzenlemede Noun 1
3 inşaat_mühendisi_servet_karadağ Noun 1
3 siegen Noun 2
3 olgunluk Noun 1
3 uyum_sağlamak Noun 1
3 duvarları Noun 2
3 şirketin Noun 4
3 beyoğlu'nda Noun 1
3 karşıdan_karşıya Noun 1
3 hasretiyle Noun 2
3 teyzemden Noun 2
3 ikibinüç Noun 5
3 parçalanmış Adj 2
3 gelmesine Noun 1
3 neden_sonra Adv 1
3 ifade Noun 2
3 itler Noun 2
3 geriliyordu Verb 1
3 gününü Noun 1
3 sorabilirdim Verb 1
3 sizin Pron 4
3 ilaçlarla Noun 1
3 yoğurtlar Noun 1
3 gitmen Noun 1
3 ağabey Noun 2
3 merak Noun 1
3 gidiyordu Verb 4
3 girdiler Verb 3
3 mantığı Noun 1
3 dile_getiren Adj 1
3 kendilerini Pron 5
3 polise Noun 1
3 rüyasını Noun 1
3 kaptığı Noun 1
3 ibaret_olmadığını Noun 1
3 öne_sürdüğü Adj 1
3 özetlerini Noun 1
3 alırlardı Verb 1
3 avukat_nusret_senem Noun 2
3 refuted Noun 1
3 sınırdan Noun 1
3 iyiliği Noun 1
3 haberliyim Verb 1
3 boyanmış Adj 1
3 kitabının Noun 1
3 girebilmek Noun 1
3 topu Noun 2
3 home_lideri_recep_tayyip_erdoğan'ı Noun 1
3 uymuş Verb 1
3 odalar Noun 1
3 çobanı Noun 1
3 av Noun 2
3 naci_bey Noun 10
3 durdum Verb 1
3 parlamentodur Verb 1
3 gıdayı Noun 1
3 kapayıp Adv 1
3 ihtiyaç_duyduğunu Noun 1
3 onbir Noun 1
3 yaşasa Verb 1
3 ah'lara Noun 1
3 belliydi Verb 1
3 barmen Noun 1
3 kızını Noun 1
3 korkulukların Noun 1
3 yersizdir Verb 1
3 desek Verb 2
3 kıbrıslı Adj 1
3 margarin Noun 1
3 bazan Adv 1
3 revüsü Noun 1
3 yeterli Adj 4
3 sonsuzca Adj 1
3 ifade_ediliyordu Verb 1
3 uzatıyor Verb 1
3 ayakkabıların Noun 1
3 alınmasını Noun 1
3 peteği Noun 1
3 yüzyılda Noun 5
3 izinin Noun 1
3 yüzbaşıya Noun 1
3 üstümüzde Noun 1
3 çitin Noun 1
3 tehlike Noun 2
3 şöyleydi Verb 1
3 yetkisi Noun 4
3 tepkisi Noun 1
3 dirisi Noun 1
3 karlar Noun 1
3 miydin Ques 1
3 -yüz Num 1
3 algıdır Verb 1
3 tamamen Adv 7
3 romanda Noun 1
3 yazdı Verb 2
3 üyeleri Noun 3
3 asimilasyon Noun 1
3 sevişmenin Noun 1
3 elde_etmişlerse Verb 1
3 lower_house Noun 1
3 çaresiz Adj 1
3 tipik Adj 1
3 sağlam Adj 4
3 dokunmaktan Noun 1
3 hislerini Noun 1
3 mağazadan Noun 1
3 delikleri Noun 1
3 takındığı Adj 1
3 hastane Noun 1
3 önlerinde Noun 2
3 alternatifler Noun 1
3 ağla Verb 1
3 istediğini Noun 2
